,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,7,5,10,0,0,4,0,0,0,3,0,0,60717312.84309486,0.0,297429166.3637527,0.0,57810924.74297463,0.06887682203130516,14790074.066436753,0.009229583810586698,30351526.042379983,0.0,30700000.0,0.0
266,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,7,0,1,0,7,6,3,0,0,0,0,3,0,164101945.90149587,0.0,61058558.31487693,0.009577675013862915,111398540.37373582,0.0,13784364.66052544,0.003054379099271587,49587906.61422463,0.007656522971008991,115300000.0,2032.7349924858836
267,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,4,0,6,5,5,9,4,1,0,3,3,78453877.84187987,0.0,65228184.82007599,0.013700645917730885,108305326.2918388,0.0,41045668.46694665,0.0,94863294.05038759,0.03449028602153005,199900000.0,0.0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,3,1,3,3,0,0,0,0,1,2,128675569.91297239,0.05177507846914292,124573879.8096008,0.0,73908221.5548752,0.001982312123427751,12222942.621340655,0.007661783889191838,64761867.84804263,0.01254682194589574,0.0,0.0
269,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,2,3,0,181609700.87076128,0.15532523540742876,123849750.57206641,0.017812499718667302,37209051.924301535,0.08056139289741329,0.0,0.0,60039471.119519606,0.0,121200000.0,0.0
270,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,2,4,1,0,0,0,0,1,5,6,4,5,0,0,2,128426618.71875435,0.0,8494109.708785608,0.0035400200377601236,50081750.628976494,0.0,39936122.47920863,0.0,29173308.78970141,0.0006300665994954311,1026200000.0,333.6614809146544
271,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,5,2,0,1,0,2,0,158328337.15094292,0.10355015693828584,83721931.52190953,0.0,28798397.130608946,0.0,14092235.304915495,0.0,35322969.1751973,0.008722947367723888,182600000.0,0.0
272,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,7,1,0,0,1,0,2,0,32694901.094161935,0.0,35608833.65959528,0.004932232530383119,70950654.91549373,0.0028804793169599947,8998084.418534657,0.00019236065273481827,50486498.31174956,0.003040565196335969,371400000.0,4982.504703831622
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,0,0,0,0,0,0,4,3,3,174429438.87455636,0.06124511825965828,86823457.11631443,0.044822381700871744,90881957.27665426,0.19790894179158608,5883862.541042687,0.003477917429502184,106494308.34836395,0.0,0.0,0.0
274,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,181609700.87076128,0.05591708474667434,51548229.16940211,0.005427775797685645,35994839.630720384,0.0013745392201759913,561839.3684165564,0.00011607618386258135,25037214.086173728,0.0,286800000.0,1958.9118481543594
275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,1,2,42291505.65437629,0.0,72692027.44119114,0.029010630459792845,94920229.26528206,0.15470158427347958,9606666.68988553,0.005896012344758612,56221520.914640024,0.0029332241971299364,84600000.0,0.0
276,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,7,2,6,3,3,0,2,0,1,0,0,0,114692667.71883872,0.07071515805017364,216853458.3711757,0.0,50962397.12067895,0.0,14234962.302105427,9.727629066788376e-05,38364164.553532705,0.042552801697689324,182600000.0,0.0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,0,5,0,2,0,7,7,3,0,0,3,126745040.65873201,0.0,112301768.49657178,0.0071952551417106235,79678769.32019946,0.12694893721941783,45835762.945968896,0.0,78656276.1613448,0.05375361497823475,0.0,0.0
278,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7,7,0,4,0,3,0,3,0,0,5,0,0,103162272.08375776,0.0,140822678.00042614,0.0,39795163.17840172,0.03401557765603153,8453407.696608048,0.0,36676675.840294495,0.0,369700000.0,0.0
279,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3,7,0,3,5,6,4,0,0,2,0.0,0.0,163686007.87449595,0.006452003449277494,64835987.44502628,0.0,39988210.26788694,0.0,119684055.16012414,0.10311592312885401,115300000.0,0.0
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,5,0,1,3,2,0,7,5,4,0,1,151183698.71533537,0.0,78315739.06699155,0.02181537531808222,74512486.46202804,0.008423892437152915,30011032.181268394,0.0010192095026589434,63429367.287548356,0.0016149464621337249,0.0,0.0
281,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,7,0,0,3,0,0,0,0,7,3,3,0,3,170667071.54511595,0.05177507846914292,66080222.03947383,0.02085757556566297,27610961.473598793,0.060245779233991735,24956580.074387155,0.0,63921995.57957761,0.0,363600000.0,0.0
282,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,10,10,7,0,0,0,1,0,2,1,4,5,0,0,4,361621100.0145614,0.0,19948180.87764949,0.023057198602985694,43224599.14167526,0.0,29440944.05553699,0.0,33377116.55719709,0.0,1342100000.0,0.0
283,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,4,0,6,0,0,0,0,0,7,0,6,6,6,0,5,0,60717312.84309486,0.0,15995291.401698973,0.002207850178070705,34221561.73832255,0.0,46821180.079952344,0.0,73868699.10301143,0.004971207564345363,517400000.0,4588.500077332684
284,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,3,0,6,1,0,0,0,7,0,0,0,0,0,6,102828072.61129671,0.05177507846914292,112832601.01821715,0.0,39599632.072815515,0.011688757852692409,4273769.107367039,0.002644923437251109,54562227.959227435,0.0158021257428195,438700000.0,0.0
285,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,5,1,4,5,2,0,3,6,32694901.094161935,0.0,54392250.304739185,0.01868790155389932,74915058.04785539,0.0,32277267.86924096,0.0,84966556.12846664,0.011127846266521708,267200000.0,0.0
286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,6,2,4,0,3,2,0,7,2,0,1,3,60717312.84309486,0.0,188241386.53171575,0.0,64420640.26643786,0.03443841101565258,28366340.71366228,0.0029857072117154453,110447995.88960275,0.06046514252172448,30700000.0,0.0
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,1,1,2,1,0,7,7,4,0,2,187281607.61565244,0.05177507846914292,82603175.59258795,0.051082859162212904,66581844.103508025,0.001982312123427751,33660663.49753013,0.0007809392660533339,64922482.303728715,0.0,0.0,0.0
288,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,4,3,3,0,0,0,0,7,3,0,0,0,0,0,0,149728694.44354364,0.0,29363965.277739026,0.012205494442156285,72066963.99489549,0.005630818933294682,0.0,0.0,0.0,0.0,664100000.0,1138.0619653941703
289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,4,0,1,5,0,0,0,0,0,0,0,0,1,172107283.1314149,0.0,125297805.22184546,0.02963192338711325,63614775.866670765,0.13931393662557992,3318759.1135344794,0.0019571015077059152,25037214.086173728,0.0,121200000.0,0.0
290,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,0,0,0,0,0,3,3,3,97791770.1940225,0.05177507846914292,113770697.26582173,0.007863904512466149,32295723.242328644,0.07079200677098153,11012557.625348158,0.006752353689484224,101052794.97906452,0.0,30700000.0,0.0
291,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,7,0,1,5,1,1,10,2,0,2,7,32694901.094161935,0.0,81451066.2705727,0.0011246347061298488,74915058.04785539,0.0,38706801.80819606,5.333659601015805e-05,119410319.21626376,0.00597085375934451,146000000.0,4030.7317617984527
292,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,3,0,4,3,5,6,1,3,0,0,0,1,3,0,0,2,96223098.04916811,0.0,192883917.5498058,0.0,24198032.45136138,0.0,18097043.7170328,0.0002340312074305261,119428454.8620752,0.012327107809811902,876000000.0,7316.024139928888
293,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,5,0,0,0,0,3,1,114692667.71883872,0.07071515805017364,23938402.803874165,0.027533782385678426,59344433.82549998,0.0,3640972.9095062334,0.002139715376631532,58044072.09764524,0.0,151900000.0,0.0
294,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,6,0,0,5,4,10,0,6,7,0,3,2,9,7,4,60717312.84309486,0.0,257197962.86917984,0.0,78688265.55793166,0.001424612252935064,21803770.548181955,0.00039807730310569467,170050415.1725734,0.0,61400000.0,736.972584338543
295,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,0,2,3,0,0,0,0,1,1,0.0,0.0,120063971.1667351,0.022195432048046356,71397021.2416432,0.051057409003332124,4273769.107367039,0.002644923437251109,51908603.87787156,0.0010926364836326835,679700000.0,0.0
296,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,6,3,6,1,5,1,0,0,0,0,0,181609700.87076128,0.15532523540742876,218443626.505055,0.0,92666736.39115658,0.0,6320800.309666242,0.0,2393670.756094816,0.0026265418743002178,151900000.0,0.0
297,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,7,0,0,0,0,0,0,1,4,7,4,7,4,68139002.95605196,0.0,15911202.139064435,0.002184875965336867,2660868.2961119446,0.0006877223117879109,34043330.15274657,6.60388984612695e-05,132229761.24088266,0.0,382500000.0,1273.0515292909329
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,0,1,2,1,0,1,1,0,0,0,1,1,257922798.61143318,0.0,112753303.48965642,0.03527110792113401,66963519.63908127,0.05695555270407608,9375235.732003072,0.002008067903700975,62367645.3191082,0.012734840719567507,0.0,0.0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,2,0,0,0,4,0,0,2,8,0,4,158247805.46284032,0.0,67667743.54958883,0.029010630459792845,91498259.39474481,0.1420245674432483,12741695.41989015,0.0033078902259309935,92134101.91956422,0.0,0.0,0.0
300,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,10,3,0,0,0,0,3,0,3,1,0,3,0,0,0,154287485.51802808,0.0,29363965.277739026,0.0339041512282119,50962397.12067895,0.0,15063068.18035096,0.0,0.0,0.0,1099700000.0,0.0
301,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,2,2,6,0,0,0,0,1,0.0,0.0,101334482.69833179,0.016084203407085912,82696083.98608121,0.03306664748876888,12586457.998778107,0.0,49388314.65562717,0.027083076620101874,339000000.0,0.0
302,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,1,7,6,1,0,0,6,0,163364639.56821713,0.10355015693828584,62083425.50430719,0.00986202980040765,55690229.411618516,0.0,20319063.206658736,0.0,40273672.383724004,0.0,151900000.0,0.0
303,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,3,5,1,4,3,0,0,0,2,2,4,0,0,3,101988088.03595176,0.0,152919795.68402532,0.0004115154407386833,16244987.282140825,0.004260659972438007,26407945.108859077,1.1875184938570738e-05,109260074.32483014,0.010574724705677257,402100000.0,7160.974837398331
304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,8,7,3,2,4,0,0,1,0,3,1,97791770.1940225,0.05177507846914292,243838886.8270765,0.0,79950391.97152747,0.0,15997413.498813607,0.006155484196447,63609403.810100034,0.006187842351319962,30700000.0,0.0
305,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,1,0,0,0,0,1,0.0,0.0,69492516.62214978,0.03091475329063394,65383388.11748482,0.02117513114010202,10116034.926485278,0.0025026339000598827,91341586.06397872,0.07364070846530943,248500000.0,0.0
306,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,2,0,0,6,7,0,5,4,1,0,0,1,0,0,71223146.50296113,0.0,167605798.82794708,0.0016440775101277064,71098100.03865169,0.0028895043543580644,11937339.47415099,0.0004548147973869486,66012884.66540644,0.005511509246330386,115300000.0,5818.674081597828
307,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,3,0,0,7,0,1,2,1,0,0,0,0,2,163364639.56821713,0.0124260188325943,78834099.00981191,0.0007473036815863201,43224599.14167526,0.0,7144867.5983574465,6.586457412620719e-05,27578229.96765524,0.0,273100000.0,2437.7917970091235
308,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,3,4,2,8,0,1,2,0,0,0,0,0,3,7,3,3,183803465.26755983,0.0,88189419.32981288,0.0007866711195022496,0.0,0.0,9805263.213864254,9.330153539407131e-05,125065178.98441488,0.0,1064500000.0,498.02933321072464
309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,5,0,3,7,0,2,4,1,0,1,0,0,6,155515870.67117727,0.00621300941629715,135844108.6454387,0.000943668541495938,56820429.80052432,0.0017027493050425747,16200099.262711868,0.0002740485481862525,78625421.59007514,0.005128429220501302,30700000.0,5029.024333295786
310,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,6,1,4,0,1,5,0,0,3,7,0,0,153445021.1689314,0.06124511825965828,180339828.74769464,0.0,55570597.24213138,0.012127984064931915,12270131.37756513,0.002346145890229312,44193513.54513965,0.0,151900000.0,0.0
311,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,0,0,0,0,0,0,0,7,0,0,3,148484900.1086324,0.0,59410102.93073928,0.0,109143829.21099254,0.23909583834355608,19826759.703759216,0.003355537321579813,50257527.867607355,0.022033409614781146,169200000.0,0.0
312,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68139002.95605196,0.0,35608833.65959528,0.04110193775319265,33141631.186167613,0.07201198292399988,4015926.163302621,0.002404508159185229,68724805.03228295,0.07601412990839923,286800000.0,0.0
313,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7,3,1,1,5,0,0,0,0,0,1,181609700.87076128,0.15532523540742876,177133744.18934137,0.0005437276097423233,72092374.52729654,0.0,1921657.923444595,0.0011085534046681388,44009080.13125996,0.020998861793252076,286800000.0,0.0
314,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,4,7,4,4,4,32694901.094161935,0.0,15995291.401698973,0.01839875148392254,40257937.14793538,0.01906879006775692,30888488.13029845,0.00304156202477972,115225940.50713542,0.0,261300000.0,0.0
315,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4,2,7,0,0,0,5,1,5,0,0,0,0,0,0,173820755.1778444,0.0,19896006.21907495,0.008257827236769117,88041933.47495925,0.0,8799792.395258863,0.0019332751922912761,22002404.071238093,0.008756420699472859,267200000.0,1839.4060281318416
316,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,1,1,3,0,0,0,0,0,0,47847947.961454235,0.0,103417601.68584156,0.017214107372903055,77544592.84191222,0.02286195837239609,14235918.191278046,0.00885846590577165,70944549.48559901,0.07870843316576023,417700000.0,0.0
317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,2,189212136.8698928,0.0124260188325943,50339153.17187486,0.006865778534508587,49004067.0675624,0.0064449114317930625,676753.758344142,4.706720859028327e-05,27578229.96765524,0.0,121200000.0,6783.488443350781
318,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,9,4,7,0,1,4,2,3,1,0,4,0,37255203.23710208,0.0,275665349.35343647,0.0,68690870.58060129,0.04614356172096345,23992911.955680173,9.727629066788376e-05,41689883.92493842,0.009200433427589035,151900000.0,0.0
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,2,0,4,1,4,0,0,0,4,0,0,142079239.3148653,0.0,96819513.22432354,0.0170533601739071,80856249.44564922,0.0,14256064.938270539,0.008880241305441945,33377116.55719709,0.0,0.0,0.0
320,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,10,4,8,0,0,0,0,0,3,3,1,5,0,0,0,284189771.02205217,0.0,56419706.060587704,0.06476946505071088,59672973.78704531,0.0768845454197114,28105580.528124608,0.0,0.0,0.0,851200000.0,0.0
321,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6,3,6,0,5,0,0,0,0,0,2,181609700.87076128,0.15532523540742876,167075797.82499802,0.0,66629563.55863415,0.0,2011699.6611968535,0.0011488853865890044,29174010.471718453,0.0017510279162001453,151900000.0,0.0
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,1,3,0,0,6,0,0,0,0,0,1,219434103.76047954,0.0,114977425.58989951,0.0316734803502787,96269199.3821113,0.14113451493477985,9661378.982131284,0.005955147550604657,44271624.02956754,0.021401966541529833,0.0,0.0
323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,1,1,0,7,6,7,0,1,0,0,2,0,170039909.04042628,0.05177507846914292,84137715.68776548,0.007570650520086663,126912422.71320203,0.0,13089943.032606833,0.004372826381328054,34484030.04904124,0.0077151453448187305,30700000.0,0.0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,7,2,6,0,0,0,0,0,0,0,150112916.1187861,0.009470039790515358,130764107.8072459,0.019716210064392954,60686646.606945254,0.010948145388884944,13331284.654756539,0.008222515272800646,64326845.60056648,0.07125639562875091,0.0,0.0
325,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,7,0,1,3,0,0,0,0,0,0,1,1,0,0,0,109503342.08350585,0.0,47842699.56310011,0.0,16244987.282140825,0.03550549977031672,17721032.982359327,0.0031143761398247675,116048763.54076052,0.1294042227749243,535300000.0,0.0
326,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,3,0,3,4,0,0,0,0,7,0,5,0,0,0,0,6,155750554.2425189,0.00621300941629715,10607468.092709623,0.0014565839768912446,34221561.73832255,0.0,11068771.68625446,0.0,54562227.959227435,0.00189625508913834,469400000.0,2816.2910089032284
327,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,4,0,0,0,0,0,0,0,0,3,82486364.32617709,0.0,90971710.97393604,0.043179643367140585,58524641.29000123,0.12776067840286856,2674510.194283453,0.0015668908612314985,30351526.042379983,0.0,205800000.0,0.0
328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,3,0,3,0,4,3,0,1,9,0,1,5,144034391.64866304,0.018639028248891448,101253704.45592618,0.00021498869539860932,54970483.49472709,0.0006894665062834953,29492319.045756064,0.0010106539450685792,88041346.80573858,0.010101386256694688,30700000.0,1638.704622335401
329,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,6,3,4,0,1,2,3,0,0,0,0,3,7,0,3,177198159.8683943,0.0,90676570.41723819,0.00938056268124615,24198032.45136138,0.0,10524301.408490168,0.0012485586434031167,82593104.13074732,0.0,1245700000.0,0.0
330,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,6,0,0,0,1,3,1,0,6,0,0,3,0,0,0,60717312.84309486,0.0,97237773.77506842,0.011041765223557544,53674895.27896525,0.0019774671387177943,14532828.9555858,0.0037532537171915663,35591308.86693613,0.039541885957940864,485000000.0,0.0
331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,1,1,0.0,0.0,121701716.67461371,0.0,109143829.21099254,0.23909583834355608,8404154.96331107,0.0013334149002539512,60882972.11315662,0.011016704807390573,217800000.0,0.0
332,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,8,4,7,2,181609700.87076128,0.15532523540742876,43748983.74662828,0.006193864233612739,26403379.542306438,0.0,27626477.207804386,0.0007809392660533339,123837869.82670248,0.0,61400000.0,0.0
333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,5,2,0,1,0,6,2,0,0,0,0,189212136.8698928,0.10355015693828584,212561147.23340675,0.0,31559817.061289825,0.02477714311207247,21556221.14781617,0.0,56344631.733100206,0.0626427140216627,30700000.0,0.0
334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,3,0,0,0,0,0,0,0,3,3,174429438.87455636,0.06124511825965828,66622769.562173225,0.021564550430197036,27658129.24461356,0.06043279870831282,10208303.880269807,0.00616790881507486,63921995.57957761,0.0,30700000.0,0.0
335,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,5,0,0,0,1,0,0,0,1,2,42291505.65437629,0.0,117026842.72486511,0.02015264936700838,42434929.26424381,0.09280220524376845,9862944.374991283,0.002340483438040002,89538305.08356863,0.03997133642631433,115300000.0,0.0
336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,2,3,0,0,0,0,0,0,97892743.35085762,0.018940079581030715,60700967.34494468,0.014895027558834269,64639791.00862889,0.03635359575532895,14225834.4698252,0.008847567021456408,70944549.48559901,0.07870843316576023,30700000.0,0.0
337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,3,1,0,7,2,7,0,0,0,0,0,0,0,164837270.4882678,0.0,125009649.03343573,0.012904006898554988,63366898.20448924,0.010205388322148139,14893428.567769187,0.009341293436715248,75242801.48336318,0.08354010976683725,30700000.0,0.0
338,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3,7,1,8,0,0,5,0,0,0,0,0,1,7,3,3,209332568.16542506,0.0,75681334.92998739,0.0022492694122596977,5414995.760713608,0.0014202199908126688,12359845.760772878,0.00044259831066874067,125065178.98441488,0.0,535300000.0,1899.5609105086223
339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,1,3,1,0,6,0,0,1,0,0,2,136422954.7271911,0.0,114977425.58989951,0.0316734803502787,67877472.12862696,0.033330390484959845,14626464.26929694,0.005174208284551324,50638041.62888165,0.025511524029009955,84600000.0,0.0
340,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,3,3,0,7,0,0,0,0,0,0,0,0,66507014.9338145,0.0,100759376.17493644,0.0,34221561.73832255,0.0,9720465.32780563,0.006194342475979513,111420645.77493107,0.12384455068284146,402100000.0,0.0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,3,0,1,0,0,5,0,0,0,3,121253879.80001529,0.05177507846914292,86823457.11631443,0.044822381700871744,65837473.86001821,0.09960193322153335,11068771.68625446,0.0,33015231.188127566,0.0029332241971299364,256100000.00000003,0.0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,5,0,3,8,7,0,0,164498634.84188095,0.1130201967288012,70461849.14625356,0.019409378811934212,81837732.77972099,0.055884374348337776,27626477.207804386,0.0007809392660533339,44193513.54513965,0.0,0.0,0.0
343,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.0,0.0,73315450.27094865,0.0,62539738.23614543,0.06781973863225253,8711605.762593554,0.0015586378957822044,35154615.30258163,0.03893431725985256,1012800000.0,0.0
344,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,7,3,1,0,3,0,0,0,0,0,2,189212136.8698928,0.10355015693828584,138206630.96066856,0.004931014900203825,45324187.55237766,0.0,3871435.973202835,0.0024052810960753577,28376120.219686847,0.0008755139581000727,151900000.0,0.0
345,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,2,4,0,2,0,0,1,4,0,0,3,0,0,0,124145628.13418332,0.0,60557783.91320647,0.002487308259369027,69043423.23533376,0.005632939359045595,17509746.78102965,0.0006660242586809902,84544739.16994691,0.011285955504619074,115300000.0,11259.694198673858
346,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,5,0,1,0,1,10,7,1,1,4,32694901.094161935,0.0,119066156.74756879,0.014781178751636214,41385264.96751593,0.04614356172096344,48040518.80226392,0.0,86627109.72346976,0.0,321100000.0,0.0
347,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,3,7,2,97892743.35085762,0.018940079581030715,51769593.34382331,0.01561096354642091,24728857.341932576,0.00953439503387846,14838716.275523435,0.009282158230869203,117823294.15116306,0.0,92100000.0,0.0
348,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1,0,0,1,0,0,0,5,0,0,0,0,0,1,72222705.9376919,0.0,70663525.84184015,0.004520883010878745,69485673.15680401,0.010670679021896293,4931020.567692265,0.0003557680494565272,25037214.086173728,0.0,205800000.0,5592.734766266512
349,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,7,0,1,0,0,0,1,0,0,0,0,3,0,198655966.29970902,0.0,61058558.31487693,0.026604652816285875,56475823.10283524,0.07915674812031502,13732687.409859221,0.008428531573801246,49587906.61422463,0.021268119363913863,248500000.0,0.0
350,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,3,0,0,7,0,0,0,4,0,3,53972506.18695759,0.0,72076250.28382003,0.027998482656013464,56315982.529100955,0.04800798861599992,5907355.4966841135,0.003656887380468082,68094717.76275629,0.0,504600000.0,0.0
351,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,5,0,0,1,1,7,2,6,0,0,0,0,0,147343878.22871023,0.0,72569351.4242591,0.03970488793762601,92037784.60767308,0.016086632948509226,12586457.998778107,0.0,0.0,0.0,242400000.0,0.0
352,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,6,0,0,0,7,0,3,109448217.91765803,0.0,15911202.139064435,0.01820729971114056,31398797.71871161,0.0,6189542.292880148,0.0037283992582848265,82593104.13074732,0.0,771800000.0,0.0
353,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,7,6,0,1,1,0,0,0,3,0,1,147698710.47389984,0.06124511825965828,159625121.51866695,0.0030969321168063694,46716446.39904171,0.011871768774458866,11567465.657433199,0.007238142834518903,58044072.09764524,0.0,61400000.0,0.0
